Sample,pos_H_1_4,pos_H_2_0,pos_H_3_1,pos_H_3_2,pos_H_4_0,pos_H_4_3,pos_H_5_1,pos_H_5_2,pos_H_5_3,pos_H_5_4,pos_C_6_0,pos_C_6_2,pos_C_6_3,pos_C_7_0,pos_C_7_2,pos_C_7_3,pos_C_7_4,pos_C_8_0,pos_C_8_2,pos_C_8_4
label,HA,HA,HA,HA,HA,HA,HA,HA,HA,HA,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR
Com_8425_pos,124838.399466,128511.31294,366640.981386,131813.546741,179611.840425,189305.727473,180520.222541,147246.463602,69526.9021414,519390.293807,190359.558564,344277.066936,22516.244008,88334.9237343,139098.656554,96172.6749409,70280.0638008,157071.57351,86630.7531131,227531.942537
Com_8436_pos,104878.669683,107680.044588,289893.680238,65142.0377014,52544.7607089,187307.531711,420470.723395,87028.2086791,96007.7016303,116155.648871,76352.1308923,101330.825055,86235.2175924,138018.3981,103821.548281,110564.689933,89531.8941938,387757.14068,164081.315736,159479.815394
Com_8445_pos,63429.8886502,401487.58613,369151.640228,325385.440759,287908.874395,492785.124991,119380.198999,136907.069392,201541.227349,445107.896708,195838.211715,147519.737649,222654.55205,264819.587114,381655.496794,129791.093859,337622.370055,392384.55573,287057.325189,293545.520159
Com_8447_pos,131123.571618,92884.273989,157916.533562,166500.533273,107853.771126,224587.191756,76118.4270114,88936.4400238,173766.148688,137209.345357,183565.810327,206709.111316,485225.630139,189523.684897,367797.644178,104478.867841,131458.308049,138956.14926,160998.207623,327830.223333
Com_8451_pos,284160.065387,31743.58766,495967.890617,164282.36868,39754.9851347,218595.984651,69574.3420357,50625.6354586,346334.540958,111046.560934,70184.0994119,175470.004089,48861.8155141,63677.0031156,116194.570467,102455.572161,231755.189363,140341.374909,236261.602502,175284.87241
Com_8452_pos,264816.93409,88530.9403088,119718.921192,136122.868451,166286.267644,103181.728935,85816.1817904,66037.378046,426364.359276,81595.9671635,70362.1124746,59734.3555396,59808.8844351,61095.4772466,72736.310058,73797.6295707,119926.435118,164857.246761,222114.210612,125597.949947
Com_8454_pos,213363.466006,315075.996357,184433.831076,199361.521169,330651.991791,420559.255678,264817.975453,190584.918035,401131.051097,413215.566693,165207.384654,185513.608655,200515.710146,341554.543796,342642.294245,333852.190367,498603.861152,386773.826014,463014.920472,205675.406333
Com_8462_pos,223857.962125,326513.14004,417049.44332,450746.367724,343932.317769,404489.541718,209835.873335,205401.687387,332408.553427,351755.648867,264997.183423,169797.129783,185660.406365,162095.524265,285434.309762,283661.93827,321791.593339,435046.028386,463019.727667,489653.817676
Com_8468_pos,32860.3836564,131601.435166,308563.961415,49625.4032451,88310.8395468,96061.1426172,78347.0568254,86878.3712076,109791.809328,513907.750376,298807.794842,163180.356666,310403.75909,261936.562483,474261.584492,303579.874012,434640.483452,72350.8094651,60786.4325696,81229.9063432
Com_8469_pos,194865.881887,265711.779115,344861.62166,229308.475585,306444.950309,455785.218661,249400.690487,166354.843957,243136.326634,471465.253787,231873.469097,145752.61315,209859.119278,327586.568972,382517.926858,346201.150166,496509.454038,345340.557908,318003.9943,344142.778029
Com_8471_pos,202924.531282,222181.680369,194593.727323,197966.867401,185509.878889,190894.097705,161106.150856,109747.437238,169682.15891,114371.846623,170958.788245,424997.153085,107315.603076,162715.489791,166914.344342,82544.9527009,157659.561565,250725.74756,257629.557398,228021.291879
Com_847_pos,8443171.46049,3367580.21708,2637126.37105,3448394.91961,4611713.0401,5817817.42405,3896505.8077,1611826.39228,2555322.7285,3869428.61017,2235987.67487,1877642.66023,1357100.5213,3258535.39127,3452571.9815,3781732.42757,2636618.25586,11034806.9555,10528548.5515,8012682.54717
Com_84_pos,109606972.267,4929132.66521,64915080.481,17173567.1544,82866257.2903,99047395.8173,100200619.037,58972623.229,134898583.274,180220286.298,38564662.1408,34874877.715,72084038.4671,34683625.8258,64297409.3189,136861282.672,169978858.553,114818782.718,118541177.253,117659291.819
Com_8503_pos,459125.469637,57399.5569981,58492.6518775,47839.2505007,57607.2895824,44178.10014,34491.3744915,29541.9776141,36228.7560531,53741.2349899,34237.7128582,18926.1211288,31701.8370298,37281.0062913,32838.037639,49618.2193974,26160.5957937,24338.6917165,42913.6296513,27854.9771936
Com_8516_pos,36187.8414118,40737.3199363,32667.7849939,20465.3244227,515064.664094,29930.2587897,48464.5800701,168391.371826,32510.7923383,26279.3462037,66564.7191828,58617.94992,29692.0386204,48062.7126177,34689.2903662,34138.8704191,24960.0362034,31815.4203583,31814.4983984,83974.2809923
Com_8517_pos,457929.588302,152527.967311,94105.1124198,104747.071376,227364.94069,70841.2010871,244846.078572,81629.6522314,156309.659112,59873.0948769,186589.324772,166313.805087,104802.579672,108343.746236,138017.33939,168204.354591,60387.0212039,221785.456576,133005.378313,111431.92668
Com_8526_pos,353032.211868,91363.115751,128762.139695,142370.374065,225525.420996,46932.5366886,131182.992694,108434.708078,419801.038867,69490.291474,81068.8921618,64614.4647094,47848.2663873,79472.0824368,60798.6555939,81289.2216512,88446.3125937,178195.902052,172576.660785,162813.065994
Com_853_pos,690180.050203,6115726.52612,3838264.32436,2420513.6985,1432199.25467,1405089.55794,513562.083197,157525.798131,2372786.81895,552092.716375,8919510.83581,3814027.90033,542148.880129,608419.65737,4264356.52164,5321971.23455,2995173.86436,11028302.9851,10447093.894,11389605.8832
Com_8541_pos,156502.216243,168884.714637,263262.324175,142382.868493,372888.311244,168682.855589,189457.289421,192925.246491,175626.226827,165660.644965,462827.716589,173326.179637,322831.639426,360145.035634,456764.090523,203806.022862,240632.43923,334492.581141,409622.841376,468820.166645
Com_8542_pos,101117.82075,178099.792129,134620.979361,97814.3420896,148828.444668,181229.566152,410946.401603,243104.146761,200165.563107,234151.875174,439197.261206,215624.621356,111788.301392,139451.028265,181968.84818,124884.898342,166303.221391,250222.78959,191415.405061,236148.467895
Com_8544_pos,170077.954546,70354.09727,117791.826634,128620.853915,292977.380593,132653.945293,77393.860231,170643.210981,418495.871267,122773.167344,270125.911153,345452.061323,411634.125143,107755.245064,178990.361429,296609.575847,208641.863599,177796.265659,191834.363179,244207.445516
Com_8554_pos,354346.222658,354793.4672,310942.736602,349667.531116,412093.448279,481872.579978,250972.073216,168431.741835,303805.617397,279887.292927,371127.594526,265531.922724,298077.127597,409254.664129,461595.223075,222965.258251,415510.408403,380762.224427,379942.905939,464275.388408
Com_8567_pos,122718.747242,119170.191134,328989.635511,97642.853291,150939.126236,155120.566498,194165.706335,122303.206726,59583.7812263,431868.111647,167508.342436,417890.77985,92956.5447071,124907.070662,111338.682011,84566.7770967,44527.2915345,125385.658987,60916.5974656,237997.92127
Com_856_pos,678533.510599,6062372.49454,3808659.80901,2392524.41481,1420404.94926,1237226.65533,507339.524975,133944.100625,2350915.38464,542988.70617,8840683.45523,3781685.68463,478448.99262,534419.448976,4223070.3565,5272488.75754,2966052.71145,10925720.1237,10362573.7395,11288013.9214
Com_857_pos,2103621.02857,6101885.57818,8905869.73456,5858401.01494,3421708.49027,10972802.9397,2013086.29583,1756286.16624,4727366.24557,9987068.90913,4108699.44763,4027405.52611,4807137.44533,3468406.32123,8357952.93882,6208099.78731,10156319.7738,9603189.44144,8384107.96011,8014681.13291
Com_8583_pos,22896.7319578,33706.506166,28762.2370104,23032.7238516,30698.3932824,28398.271852,29641.4697809,27897.7370094,24967.4526753,449244.87675,35262.7631387,30331.8094421,60784.9839844,109719.216213,51916.6259084,71972.0380388,486542.558638,25847.8901145,29694.6632059,25246.0426701
Com_8596_pos,186256.345177,167759.004443,483184.466489,417049.258793,316751.77202,272830.569586,158070.7703,133854.94346,168290.265742,377040.381948,240012.294823,123166.82836,117526.050919,114763.369666,219794.252291,297185.532047,296562.459184,416295.469553,377210.00499,362369.343509
Com_8597_pos,338769.283227,249646.817417,402201.278739,434795.878205,260099.374565,339708.866227,305722.069815,174185.178968,243175.68045,206204.461466,265784.161381,230623.358086,256072.593813,318378.149404,335704.804669,187328.542441,285644.614734,406652.437243,452117.506235,303815.923919
Com_85_pos,51727692.3128,2135076.6869,18292691.5016,45572894.4972,57380086.0527,2774033.70109,145473736.015,24434644.533,11538979.5367,1928697.69829,1013097.24719,6914735.90891,1707912.08024,15501903.0673,857341.09796,680287.702419,1668907.2958,3224463.71643,3919032.49968,1927347.73757
Com_8601_pos,52386.4279179,18809.2739341,132437.189393,225017.682746,14402.589135,31010.1711221,37581.4905559,105575.097428,52821.6130016,46751.8911368,62479.6191305,415602.833284,264919.361107,32652.2691818,125572.301365,251819.420891,54214.5778869,39930.8759533,34321.7802318,23119.153903
Com_8606_pos,191325.583075,412084.574995,274081.352088,427861.48987,384237.014223,478267.344301,293951.437517,162395.454334,283551.214743,317333.869242,296928.556638,192296.471783,270273.312374,354164.078378,397612.116058,275753.770063,403738.331611,380135.390947,384142.592178,336149.117129
Com_8632_pos,176334.324174,277674.304028,275756.937589,155894.072331,203786.13134,227766.6514,192198.102214,220090.515806,314098.401688,59906.0925946,207988.071538,195524.648505,115426.347639,616880.944779,130589.508024,130206.068958,482057.653085,236591.72732,189243.046795,252829.200699
Com_8634_pos,130331.281312,42531.6550667,53040.7039021,38362.7755604,276274.376466,41386.6217445,294662.172953,424311.458163,35554.6931348,116268.048878,137352.034164,78901.776682,74598.2672969,45377.1440046,52379.1684824,63534.9242396,36977.5323835,40878.6299242,48315.7907461,36598.2242489
Com_8647_pos,113059.108084,181133.732066,82502.0503403,72206.3336831,101892.918247,185459.710669,168016.483276,79211.2584077,151172.502307,497496.043624,51391.3847558,59177.361626,57204.8333599,94826.4800946,66647.224277,120879.498981,217524.227904,194701.752286,189358.316526,225429.894563
Com_865_pos,63789.8116206,1390874.48739,369285.089272,700488.864818,213915.376105,652965.362975,203449.546955,221860.987027,230063.137635,11332592.3089,349090.690665,145267.269724,567968.033438,939626.922586,332239.000181,4075594.36869,7786526.79341,585727.417491,221967.489636,920265.334419
Com_8664_pos,75286.6502317,105347.789825,112465.260726,112614.886907,501781.192846,71330.9587488,84371.9605807,369842.540215,346741.973954,67889.4963058,144995.100283,148594.224519,63106.6373677,104563.620443,108619.629498,63028.4430549,76876.2378377,71204.4392205,98991.3694661,77085.8443979
Com_8666_pos,143053.8337,31148.6034565,69389.3023646,123753.948313,130239.389436,129869.943846,93714.578749,91906.9919832,409446.767686,47562.4679304,123648.510708,110221.286786,100832.20553,116198.148813,88263.9660064,198763.620002,107140.898933,214412.544762,236398.874565,144656.258913
Com_869_pos,100766.319953,151709.898115,70548.0901434,127219.824235,188493.323278,138576.294703,29609.8593082,46725.9308995,161806.778266,10409.1533077,93264.6905824,52944.6789545,48672.9862767,93813.2506304,1180644.7912,9413131.65619,17969.0573466,109148.347508,75219.6356002,64835.4930535
Com_8709_pos,243967.849965,232805.324873,288698.514286,260127.467133,274723.487557,370806.575232,313098.862872,201135.658623,213052.599523,366773.987092,422185.324212,278893.837331,251656.257878,371518.505176,474888.077452,288521.341905,361791.629409,365409.808841,337518.854018,262738.674365
Com_8718_pos,43706.6351816,60549.1913163,62951.9211946,451491.651963,68828.7133015,112268.26738,37269.2064183,179517.956982,23455.0508328,113102.02179,302744.207507,131050.020172,92491.2676804,129134.212388,106042.73803,95689.1982857,63450.8952219,20992.6377016,55173.6670463,22365.7364789
Com_876_pos,3522814.27816,4974070.23333,1251601.20533,2527251.24395,5836866.12219,6847264.51801,5932895.85568,2956146.2432,7725707.14185,378278.412523,5769141.24918,2704776.64453,5079710.36362,5770683.81877,8187500.11649,5262251.94251,3920224.58459,10740825.6252,7381743.89331,6238749.37252
Com_8770_pos,91802.395194,65386.8064173,309814.75743,306952.326418,184480.912815,102292.049674,68947.0593659,149644.525865,156452.179137,162916.134788,278942.141591,304621.459655,455641.35154,190193.447947,182014.278035,177079.872088,163101.310552,187237.439489,181233.283,142046.329132
Com_8772_pos,102869.873832,121882.010542,96534.4930432,100578.426022,161083.099406,101561.113185,121407.86642,80664.5913288,115989.84026,304009.891129,89966.0613329,72494.970593,81664.1729524,145916.407759,119127.709714,144192.055901,468822.270617,92463.5752991,106069.023302,85052.6787429
Com_8783_pos,67664.4514811,85448.8636885,89766.2487507,105240.64081,111490.701491,92265.3417668,103888.065529,66425.356625,62292.4962481,124481.889835,88507.4146563,55241.8024232,91010.1984345,155854.631263,91416.0780298,109795.944013,229869.672949,302832.358471,435335.702754,308193.808669
Com_8796_pos,129688.637132,204828.015991,315701.724471,193515.247308,314911.640701,262119.919877,175768.404742,172102.95565,200144.474403,424189.638167,197900.731993,251234.496185,333423.599489,322765.294883,465834.455443,330409.130465,274782.009922,221203.568661,224011.212683,282171.962377
Com_8801_pos,181459.815406,218436.372148,302162.730688,272351.755249,285222.198043,416284.772107,317406.57052,149760.331046,331909.358035,324544.35936,204123.945091,166408.012477,215885.630534,272250.651467,336666.051255,260755.028497,379078.513223,454144.87284,433330.730434,344178.777296
Com_8805_pos,176753.414105,136160.261966,176373.246491,336456.805777,251885.258326,459044.926752,323080.169972,371113.468539,215123.881079,335420.851939,170779.846702,165533.321174,316486.990399,218199.421522,328506.673414,311949.359301,285669.468003,441540.281222,356414.732269,452118.702993
Com_8806_pos,72407.6645776,403705.057191,21359.2038594,24852.9261702,162662.701166,53744.5550782,19629.4752409,16798.6158833,19815.9302375,38909.3465976,17542.5416725,15557.9828969,16618.8844495,329012.182098,407936.306073,8019.88910934,34071.8286184,19675.8864533,37174.6000759,17033.0878509
Com_8816_pos,404801.359265,323631.545211,277976.824891,184228.432175,374332.441065,142784.932485,389694.442289,394657.876799,384688.23759,187456.129069,286130.718722,219006.710259,210433.239293,290800.40639,182876.76503,164840.949964,173434.336637,280847.83475,179771.944124,213414.503934
Com_8822_pos,135147.2223,80632.7815352,247503.906777,441855.770607,99695.7367873,121068.648575,86400.5934377,116587.219532,215202.033424,179942.610685,160270.140398,345248.622915,266186.78134,123024.417696,201792.495299,211196.33025,281920.383592,163563.080383,153101.037118,99527.4278434
Com_8845_pos,424135.50845,161484.231963,257446.076108,189443.956903,116135.220547,260419.844734,310849.354655,198077.236088,213742.340407,478166.58675,167888.440229,299599.210612,208097.480341,77842.880762,306547.82138,160916.804777,122898.648874,224177.498569,292348.506565,249715.357575
Com_8865_pos,110494.022898,399414.264103,121766.254681,73019.6726995,138800.510476,165183.915233,147271.497767,85836.3653975,106938.778397,346611.549852,137278.698372,73251.7841112,102853.587349,193088.71878,149455.784782,115574.60745,444056.782036,165261.534283,151575.914599,211742.518154
Com_8869_pos,142412.169601,52401.9064932,100823.217228,57272.9115507,248193.329302,90062.4049727,118321.54777,143033.595162,126852.407618,145907.606983,247834.124699,320685.388263,447071.088845,150954.655164,151721.801596,323334.130645,139160.320941,129062.815949,129501.160389,140245.623407
Com_8871_pos,97658.225705,178023.266432,99806.9136438,78645.6702105,140719.407874,127096.961742,144835.843357,98313.6817732,108432.478732,133303.722877,96919.0770465,130792.77582,178779.798674,625487.180966,210329.976645,263443.044678,146948.258757,94983.8177187,194179.973324,137471.347612
Com_8873_pos,57738.9423366,257541.371236,86976.2690732,79056.8562469,106223.57859,453193.478908,31168.4302319,32145.0979648,28806.8546884,239861.220635,101422.209018,101221.301003,71320.8181799,190790.649008,159344.560866,37780.6410378,160812.818802,82023.0460805,33892.8490715,68802.1278206
Com_8875_pos,217939.911404,88608.7149482,165617.815184,152216.123545,85177.615209,129852.698495,103968.082909,159371.127423,136895.694611,136014.936531,183924.594094,393393.93412,147778.215931,85049.5222627,205555.103562,180992.577786,155652.259079,237636.290911,138088.534566,166922.750072
Com_8882_pos,48624.983952,22070.2714876,44803.4961207,23376.67699,87842.8150349,47111.8041208,46432.3047107,51479.6594021,40172.956423,214093.098169,108655.224193,392846.807346,418080.550232,76589.5736778,60473.793258,244992.14999,357544.38717,77101.3802463,60325.045855,69188.6930532
Com_888_pos,7722964.18704,3318602.90297,8894572.08846,10130835.0969,2642168.5541,7002431.08708,1555268.05416,5398970.12799,3865156.89726,2043667.70353,4510985.56734,6218780.28371,4197627.00745,3761881.78955,5285555.256,4549760.29907,5760537.1717,5600982.29364,5067059.84748,5176241.7186
Com_8895_pos,66140.057432,269793.228443,286052.945222,243180.953924,366131.871375,450828.447623,92438.4161471,94077.5141051,127678.865056,347464.193045,212112.75743,170990.937804,148258.117328,266946.565098,254400.902967,85848.4275247,416853.557045,412964.475972,203793.00427,265670.590833
Com_8896_pos,390176.744372,210595.165285,121717.06646,121920.276265,455997.586178,158213.388651,122350.042761,359920.223209,116959.569129,54227.5048078,152575.739593,292859.652368,322496.683396,319419.953892,241455.89338,168293.166244,80353.2252719,457252.779977,313270.011577,214040.231398
Com_889_pos,2973632.44282,4270651.13454,2462467.36713,2687028.61764,4946283.84913,10482842.3264,5558099.03307,2730364.6565,3592084.88583,3804070.65075,2404983.92053,2746816.71951,3211192.98479,4370361.04114,5091215.45992,4093682.29033,5759020.12481,9290363.81365,5988839.41672,5932083.56275
Com_8907_pos,260873.476815,331602.187487,31953.3546494,137596.229406,34414.9033336,449890.872207,260456.757215,146719.35572,153038.652369,207960.79421,246670.692321,283707.61816,161531.390313,48956.8793936,432989.670742,52824.2842551,454575.993111,347592.041161,352614.913855,390530.388141
Com_8915_pos,241590.709695,124557.149417,85786.0723159,56381.4975888,477078.576795,45204.9260609,65504.5662442,142833.989835,161273.985247,70429.2972097,114908.210674,123725.547785,160765.859641,162264.425994,84451.4935586,83577.8151179,76930.5103123,152539.733961,89969.0530508,58265.4555649
Com_8920_pos,103224.282277,183235.699405,153687.150686,106439.02112,193585.698304,171956.631342,382047.300688,235673.350586,140312.751237,251603.913552,202877.009567,307939.666147,183240.701714,204966.603603,208895.660754,253729.271492,200502.933325,201701.203174,167123.403622,310131.574203
Com_8922_pos,42419.3843061,139253.979346,326097.784879,177675.426561,287356.260869,448754.72197,39392.0246802,46920.2475397,168556.732204,297620.358732,243671.303847,189359.456876,136796.980454,297936.844448,247952.065949,262296.496186,286186.054782,275573.642582,252876.803575,307520.175797
Com_8928_pos,241053.182581,276698.80669,175431.080389,258931.979635,392296.88913,298095.100254,336792.305563,393190.272691,224111.12839,470376.624196,197622.348393,184534.485935,168580.390216,286761.412415,244292.742349,385033.394606,364413.962712,302150.614881,245864.526173,256644.267747
Com_8929_pos,66903.9332319,166443.825231,93294.0592955,71035.4983758,115505.186825,194407.614643,43482.5292263,82118.4288797,116345.044606,141574.993394,142656.46475,106230.304432,104598.43272,193787.466632,103551.020445,108844.857162,454550.511966,114256.712262,173292.658918,64989.1867191
Com_892_pos,5375828.61425,2338897.49066,7914707.40856,7754279.46311,1932264.41578,3270215.01506,3799370.95398,6063438.27157,6909305.73946,2705793.96433,10023657.6955,4286154.98542,3709801.80559,4106393.57858,6529199.59387,1817808.021,2942934.82692,4970486.18706,2480378.98921,3170524.29029
Com_893_pos,5378250.62898,2332631.47032,7922755.28072,7764839.82808,1949918.21337,3278257.95896,3804035.52467,6062092.66024,6918531.29947,2723958.88715,10023189.7373,4291994.63357,3708390.21731,4106018.93952,6532581.22147,1815293.97247,2967003.35572,4979250.15067,2492068.98517,3173671.03501
Com_8967_pos,257329.658435,231882.149265,246817.038683,226491.435508,279215.972808,256409.873316,281399.573448,168446.029101,386156.680162,288131.623555,203799.209315,290231.298298,253992.752282,287453.149946,338467.311861,212700.722628,280930.163237,338587.457115,274495.911673,307804.644441
Com_8970_pos,336984.37,163299.269821,222110.40111,430180.000897,86150.0445864,143211.889731,60111.949553,268891.709756,100806.284764,56992.3689672,203329.136224,357644.745854,261534.81061,131043.035993,183965.262301,156395.732205,79525.832005,231372.650176,154082.658884,225453.772836
Com_8983_pos,168763.988274,14374.9120611,87467.8701311,140987.178943,88431.2503193,24955.0155867,377572.589719,43119.5818525,23079.5490766,66475.2136253,22188.5979159,40112.1609918,15022.09619,39204.9621881,13694.8943756,22301.9788776,46255.6623481,26760.4417613,33225.5507551,19786.0090213
Com_9007_pos,261904.735699,152983.624589,293947.19197,341029.841928,235935.190396,313464.760699,274484.419721,120922.944336,382729.405153,312526.697482,138330.220467,115470.14872,145751.409539,157817.337125,115971.660155,180679.228313,310477.684908,317205.772735,317688.133438,300693.887352
Com_9009_pos,158467.096253,363518.126686,197732.894844,207042.863442,234395.675003,441238.275794,161855.950906,107260.416215,149900.449243,347708.795109,141564.19424,133595.05396,150131.147939,313517.339943,252199.382805,146813.774188,293407.517322,188954.726169,186162.983103,162813.105443
Com_9017_pos,145941.583612,60669.4133941,97089.5335013,85820.2076941,232176.56307,180241.525934,309196.748252,207914.10606,207541.281424,79444.8402932,57258.2792009,100429.859094,118722.835488,153916.727892,116951.426199,89195.2287274,124034.878612,210806.129935,415858.407029,231640.478369
Com_9023_pos,184854.760678,111156.871781,130873.549892,99133.0241143,201561.675864,113344.703608,175953.817798,160118.896641,381519.193588,139596.908794,159850.635726,110753.259357,113157.186781,147925.752487,154418.547002,106129.35767,104449.902152,129568.2925,119178.003365,104475.416181
Com_9030_pos,234278.747753,327320.981018,333883.930228,286238.21856,365720.295978,419801.715294,339566.736262,197075.896478,294335.180611,443494.484913,231813.889072,229345.952838,220560.031729,332713.562614,400541.227599,277273.597969,391142.148077,411955.629689,374260.192473,341702.279826
Com_9031_pos,333898.218369,350323.742234,307089.021204,288246.665572,340496.658269,254085.867526,273695.472452,244804.323295,345042.114256,294097.001068,342207.752613,309701.006712,217477.409637,563214.917736,334392.410372,318487.81313,445712.83879,390047.534089,366042.073554,313095.061863
Com_9033_pos,79508.0403289,102973.677067,80200.4082791,49114.5705199,421172.716922,108346.531403,121002.615976,56846.3477484,311529.037733,206530.79911,78560.0209484,38631.9042391,32148.1500518,73275.6293538,67811.1463844,207572.015991,229913.708293,268047.655662,414496.041013,184639.415197
Com_903_pos,1264799.20425,4609204.17341,8196825.73609,3444992.01163,3038766.64489,1251018.34141,8332366.5742,8158316.60038,8422555.48518,1435943.55219,4616061.14188,7420694.83233,8665897.63047,8070437.7698,10515940.5326,5324332.12441,1983303.27109,1277749.0482,1019922.03281,2263244.49933
Com_9047_pos,140757.371953,45857.1669208,106817.807849,148656.780965,76441.6163432,239147.004407,59784.292085,29102.1598229,379752.328069,119161.375551,46719.3951614,73889.7993042,29778.2325602,37957.2965918,32160.7877442,51680.8093992,243021.85023,426614.407882,216230.420896,149817.931983
Com_9073_pos,137503.375915,135665.895174,201621.063722,420473.273903,79574.492209,166959.302354,97903.0851998,251053.100831,130988.678153,175303.910295,168206.924013,347547.261102,210500.925351,134239.735186,195178.214486,193315.983514,202639.058527,203694.033747,156316.54555,158481.8829
Com_9087_pos,155425.093189,284773.303939,261289.879728,262467.596754,316935.752601,396587.328171,288259.66662,168595.326728,282197.281015,413636.759949,215904.443981,170118.333048,257678.627033,277688.857098,439122.096021,84804.913848,146359.405706,334040.611046,304479.805662,289717.899602
Com_909_pos,446305.425533,683806.893024,3416515.24598,3176566.60111,1155784.83507,3332447.5511,398808.67524,1118736.14887,2003938.53297,6795176.05554,2026148.80789,1464029.78097,2870839.7339,5398591.64014,4719260.58374,4915056.8014,10445703.5181,990187.91227,1281362.25911,826828.035228
Com_9101_pos,198206.335853,225997.699032,181715.465013,250699.767704,224204.223391,287089.553731,275324.969165,286902.892204,301699.320889,298847.639957,170428.740945,241822.864139,280072.735541,224699.062279,370991.497764,233088.810297,407047.781239,286577.191088,407890.676926,393453.463256
Com_9110_pos,166039.713871,286364.063377,296407.333617,302548.907843,358569.9775,377486.697416,43768.355975,43831.7236082,44027.3044781,374907.775178,221532.976258,157978.05374,150875.152537,373044.467538,365761.273565,262127.423305,378693.534096,334592.952785,407332.351703,369457.412049
Com_9112_pos,262878.96613,47813.9257389,104693.833025,75144.5202886,78251.9017512,30892.6950402,367181.762564,50183.976783,141353.741623,50397.9443689,100317.742033,77717.72137,54157.6446904,50720.3229727,54646.6428841,60471.0025535,37571.9836604,54939.6172159,60400.3532876,78851.3979555
Com_9119_pos,93368.8371168,345538.04841,269160.266296,141056.994925,155403.545604,431112.791561,90957.2063696,66043.5864071,122937.071568,159391.53107,113175.315325,121938.12361,94118.2427265,152706.647699,198516.555444,65754.2666472,401326.163471,242669.362006,173639.696075,112743.732325
Com_9121_pos,196921.10093,320340.769787,244993.594602,332656.349957,286439.863732,365706.402804,229575.323882,142135.552072,252870.353867,339561.254996,227951.135327,213176.518868,234110.852519,298706.159672,349943.107135,262758.705833,286545.306343,437253.26428,392592.171321,286445.912887
Com_9139_pos,108939.661044,63177.3196043,31035.853486,64405.3468987,183648.184979,76806.1915515,265068.815628,93175.7012286,372406.302569,86682.9539723,92436.673538,50457.8227099,67414.8049648,84423.596842,86991.2048085,80208.3081699,76969.9933329,101815.77724,85729.83405,81772.7006942
Com_9155_pos,282971.586191,86493.8913735,352967.687755,275903.0862,315537.298875,332793.171089,325172.094997,227407.396487,313674.57255,92394.7272574,312251.789017,222592.244835,335347.453642,239822.775163,145743.284318,148033.319503,270071.755981,423505.431675,232698.1737,455110.444417
Com_9162_pos,181517.785347,121486.836024,182197.23093,124879.127312,228355.175465,139397.364359,363933.302524,142792.253571,216351.845832,217859.124861,202364.850634,253437.361937,139159.600608,194647.859223,363470.693766,207510.662223,159522.676345,317145.142295,348105.254511,206852.942068
Com_9176_pos,144382.540911,210902.401289,130650.378364,112561.896359,126318.385256,211046.986362,111242.939576,270627.800849,161074.76989,175505.532324,50955.4038706,126385.663681,144740.006597,140419.166247,103744.727425,169635.279309,175016.631522,432867.879407,139288.937744,91423.9219759
Com_9188_pos,207547.80242,36202.2645253,117839.335651,142472.340961,242441.769511,59238.5504829,362563.716005,135529.361037,222214.299886,60049.4421006,84961.0687504,138956.013334,87100.1734077,154098.104617,103107.885056,73467.4018362,76439.6452516,127005.874758,283464.814815,215580.808238
Com_9195_pos,205861.007577,189812.755049,206129.00329,161191.612823,452091.933659,294720.734529,191681.173714,113719.114281,276399.581693,296414.561743,149589.791898,228806.46116,168345.697677,247113.279917,237302.364554,302199.459292,393473.766619,428061.107543,274159.750707,237148.344643
Com_91_pos,121181182.382,73038653.5303,96551119.895,102174311.616,120260461.207,54798148.0432,136907921.326,86056297.2681,113749831.01,18359244.1082,92363736.0294,62998388.6211,91140422.4094,75781978.1728,95946966.8383,77695907.6258,24929390.383,143842889.764,133295205.907,129500577.121
Com_9204_pos,240856.500658,171141.63111,129546.992856,167658.599489,218068.861205,327737.901409,194984.898466,178869.881691,206706.931238,130425.296218,185467.308841,306508.731625,211686.318488,224400.496259,430900.039941,199610.559802,255214.833013,341060.008208,310150.005092,312191.759318
Com_9205_pos,205028.541578,275542.619968,249073.312499,220791.667222,282370.286812,425051.279147,276546.350432,176959.481196,267072.277547,356115.928779,235097.983998,185101.320175,195597.163397,267869.475589,316233.796322,246562.403553,307790.420931,354708.366297,323163.849914,272327.384463
Com_9207_pos,133414.831726,54021.6120183,126216.80956,105925.501638,107086.534454,161500.506081,248830.938806,172516.125279,71207.4494589,195677.393629,129528.448476,167988.738162,206828.637391,199432.435969,430574.510052,326021.910238,131389.874933,95389.3309483,129593.036505,122066.279667
Com_920_pos,7762343.70005,2772492.63133,1975450.20898,2860890.94321,4577351.63731,4691770.90793,3002174.06224,1188187.15022,1637225.20666,2640176.8837,1726683.61047,1290978.19446,712707.483058,2473605.99892,2625762.35088,2853670.87938,1973929.09421,10234112.2228,9591635.74574,7351036.9215
Com_9210_pos,362851.806967,59260.3577473,48153.2126971,13537.3028482,203853.252767,12106.8584864,361283.341827,161973.551098,355729.37046,6358.24177723,150592.543563,118690.361231,89237.7463292,208954.571767,106128.120636,305875.334303,22247.4868243,88295.2184398,321673.151681,185753.841232
