m.z	p.value	t.score
475.29965	0.10512243174781875	28
418.17346	0.10512243174781875	72
235.10752	0.10512243174781875	72
280.2035	0.10512243174781875	28
324.16808	0.10512243174781875	72
222.10009	0.10512243174781875	72
331.10539	0.10512243174781875	72
391.14052	0.10512243174781875	72
248.14084	0.10512243174781875	72
188.04282	0.10512243174781875	72
416.18375	0.10512243174781875	28
396.15965	0.10512243174781875	72
474.25942	0.10512243174781875	72
234.10164	0.10512243174781875	28
203.10587	0.10512243174781875	72
302.13685	0.10512243174781875	72
264.10397	0.10512243174781875	72
308.15927	0.10512243174781875	72
261.13192	0.10512243174781875	72
183.02131	0.10512243174781875	28
458.1953	0.10512243174781875	28
92.06252	0.10512243174781875	72
386.28115	0.10512243174781875	28
299.28173	0.10512243174781875	72
238.16778	0.10512243174781875	72
316.17074	0.10512243174781875	72
243.23074	0.10512243174781875	72
128.04724	0.10512243174781875	72
205.14643	0.10512243174781875	72
139.06325	0.10512243174781875	28
429.28642	0.1230054774946416	29
226.17165	0.1230054774946416	71
320.12664	0.1230054774946416	71
95.07385	0.1230054774946416	29
368.12265	0.1230054774946416	29
132.05737	0.1230054774946416	71
283.10507	0.1230054774946416	71
349.33368	0.1230054774946416	71
354.1309	0.1230054774946416	71
136.12499	0.1230054774946416	29
217.17908	0.1230054774946416	71
200.07953	0.1230054774946416	71
294.13658	0.1230054774946416	71
472.23186	0.1230054774946416	29
258.16121	0.1230054774946416	29
270.16135	0.1230054774946416	29
922.70091	0.1230054774946416	71
290.2239	0.1230054774946416	71
300.10811	0.1230054774946416	71
174.07144	0.1230054774946416	71
167.0582	0.1230054774946416	71
205.07707	0.1230054774946416	71
216.18733	0.1230054774946416	71
233.17766	0.1230054774946416	71
365.18359	0.1230054774946416	71
592.34111	0.1230054774946416	29
367.14737	0.1230054774946416	71
426.29479	0.1230054774946416	71
272.11558	0.1230054774946416	71
276.09519	0.1230054774946416	71
108.02108	0.1230054774946416	71
95.03707	0.1230054774946416	71
182.04392000000001	0.1230054774946416	29
151.06323	0.1230054774946416	29
406.30754	0.1230054774946416	29
162.05262	0.1230054774946416	71
119.05812	0.1230054774946416	71
109.05269	0.1230054774946416	71
318.15718	0.1230054774946416	71
244.06909	0.1230054774946416	29
128.08353	0.1230054774946416	29
390.27599	0.1230054774946416	29
158.13057	0.1230054774946416	71
218.09412	0.143140141592154	30
222.14047	0.143140141592154	30
383.31814	0.143140141592154	70
170.06899	0.143140141592154	70
268.1183	0.143140141592154	70
426.349	0.143140141592154	70
278.16266	0.143140141592154	70
360.19475	0.143140141592154	70
389.2066	0.143140141592154	70
196.14604	0.143140141592154	70
176.15625	0.143140141592154	70
352.27613	0.143140141592154	30
414.22836	0.143140141592154	70
204.07961	0.143140141592154	70
153.0577	0.143140141592154	70
327.2206	0.143140141592154	70
147.0717	0.143140141592154	70
279.18276	0.143140141592154	70
353.18108	0.143140141592154	70
362.14292	0.143140141592154	70
269.19871	0.143140141592154	70
389.15035	0.143140141592154	70
442.27001	0.143140141592154	30
510.2276	0.143140141592154	70
413.17922	0.143140141592154	70
1356.68084	0.143140141592154	70
103.02692	0.143140141592154	70
132.07858	0.143140141592154	70
374.0997	0.143140141592154	30
267.1465	0.143140141592154	70
152.1199	0.143140141592154	30
338.31743	0.143140141592154	70
799.36399	0.143140141592154	70
227.11739	0.143140141592154	30
134.04791	0.143140141592154	70
464.25133	0.143140141592154	30
290.18816	0.143140141592154	70
145.0526	0.143140141592154	70
100.05228	0.143140141592154	30
196.08454	0.143140141592154	70
388.29701	0.143140141592154	70
306.25533	0.143140141592154	70
254.11496	0.143140141592154	70
242.0938	0.143140141592154	70
127.09955	0.143140141592154	30
106.07811	0.143140141592154	30
234.10007	0.143140141592154	70
408.15398	0.143140141592154	70
157.11018	0.143140141592154	70
220.18236	0.143140141592154	30
85.08908	0.143140141592154	30
403.16939	0.16549394877568255	69
324.22901	0.16549394877568255	69
203.09429	0.16549394877568255	31
202.08507	0.16549394877568255	69
150.07924	0.16549394877568255	69
428.32835	0.16549394877568255	69
282.18261	0.16549394877568255	31
132.06867	0.16549394877568255	69
242.16658	0.16549394877568255	69
486.15482	0.16549394877568255	31
135.1047	0.16549394877568255	69
262.13175	0.16549394877568255	69
232.07339	0.16549394877568255	31
235.06886	0.16549394877568255	69
396.33852	0.16549394877568255	69
90.03151	0.16549394877568255	69
630.34068	0.16549394877568255	31
366.2058	0.16549394877568255	69
280.09166	0.16549394877568255	69
478.2009	0.16549394877568255	69
460.39115	0.16549394877568255	69
586.2788	0.16549394877568255	31
103.09962	0.16549394877568255	31
191.0582	0.16549394877568255	31
356.30711	0.16549394877568255	69
212.17858	0.16549394877568255	69
196.14453	0.16549394877568255	69
75.032	0.16549394877568255	69
192.12548	0.16549394877568255	31
294.15874	0.16549394877568255	69
578.35857	0.16549394877568255	69
272.21332	0.16549394877568255	31
96.06865	0.16549394877568255	69
117.07886	0.16549394877568255	31
282.10736000000003	0.16549394877568255	69
292.073	0.16549394877568255	69
410.2788	0.16549394877568255	69
188.01475	0.16549394877568255	69
151.06318	0.16549394877568255	69
473.32417	0.16549394877568255	69
191.06151	0.16549394877568255	69
187.04792	0.16549394877568255	69
183.05638	0.16549394877568255	69
195.08946	0.16549394877568255	31
288.09921	0.16549394877568255	31
288.14685	0.16549394877568255	69
201.07497	0.16549394877568255	69
206.06937	0.16549394877568255	31
296.09807	0.16549394877568255	31
167.09448	0.16549394877568255	69
433.18117	0.16549394877568255	69
336.22928	0.16549394877568255	69
454.19998	0.16549394877568255	31
99.0683	0.16549394877568255	31
334.24999	0.16549394877568255	31
193.13269	0.16549394877568255	69
198.1618	0.16549394877568255	31
288.11048	0.16549394877568255	69
180.15107	0.16549394877568255	69
154.03773	0.16549394877568255	69
964.49896	0.16549394877568255	31
163.06311	0.16549394877568255	69
258.12112	0.16549394877568255	69
138.07917	0.16549394877568255	69
158.07296	0.16549394877568255	69
152.09487	0.16549394877568255	69
333.30234	0.16549394877568255	69
212.15622	0.16549394877568255	69
141.04242	0.19031587607439004	68
277.0806	0.19031587607439004	68
369.15279	0.19031587607439004	68
438.34926	0.19031587607439004	68
434.15659	0.19031587607439004	68
179.08058	0.19031587607439004	32
100.05232	0.19031587607439004	32
227.15178	0.19031587607439004	32
174.06394	0.19031587607439004	68
368.17299	0.19031587607439004	32
351.17871	0.19031587607439004	68
370.14784	0.19031587607439004	68
416.3647	0.19031587607439004	68
297.08895	0.19031587607439004	68
410.18984	0.19031587607439004	68
268.21937	0.19031587607439004	68
330.16863	0.19031587607439004	32
241.16741	0.19031587607439004	68
393.18564	0.19031587607439004	68
244.18246	0.19031587607439004	68
194.16752	0.19031587607439004	68
402.34905	0.19031587607439004	68
527.31488	0.19031587607439004	68
208.07081	0.19031587607439004	68
416.24178	0.19031587607439004	32
131.0734	0.19031587607439004	32
314.24487	0.19031587607439004	68
315.23055	0.19031587607439004	68
431.19216	0.19031587607439004	68
335.1586	0.19031587607439004	68
956.52886	0.19031587607439004	68
339.13249	0.19031587607439004	32
460.24424	0.19031587607439004	68
230.13028	0.19031587607439004	32
159.08941	0.19031587607439004	32
508.46739	0.19031587607439004	68
173.14141	0.19031587607439004	68
380.29173	0.19031587607439004	68
455.33925	0.19031587607439004	68
278.13729	0.19031587607439004	68
377.15771	0.19031587607439004	68
252.17212	0.19031587607439004	68
180.05609	0.19031587607439004	32
313.29731	0.19031587607439004	68
188.05846	0.19031587607439004	68
226.19299	0.19031587607439004	32
236.17714	0.19031587607439004	68
88.03459	0.19031587607439004	68
260.10032	0.19031587607439004	68
371.14756	0.19031587607439004	68
317.23225	0.19031587607439004	32
299.28169	0.19031587607439004	68
86.03673	0.19031587607439004	68
308.12273	0.19031587607439004	68
143.04044	0.19031587607439004	68
472.21133	0.19031587607439004	68
268.2396	0.19031587607439004	68
188.15233	0.19031587607439004	68
304.2395	0.19031587607439004	32
166.04903	0.19031587607439004	32
375.24017	0.19031587607439004	32
360.30209	0.19031587607439004	68
414.2033	0.19031587607439004	68
186.13671	0.19031587607439004	68
171.06407	0.19031587607439004	68
358.28637	0.19031587607439004	32
261.14314	0.19031587607439004	68
252.05972	0.19031587607439004	68
196.18245	0.19031587607439004	32
334.10449	0.21756262313537858	33
126.05416	0.21756262313537858	67
325.20683	0.21756262313537858	33
194.13056	0.21756262313537858	67
273.18004	0.21756262313537858	67
146.04006	0.21756262313537858	33
392.27081	0.21756262313537858	67
452.16119	0.21756262313537858	67
138.10436	0.21756262313537858	67
258.04997	0.21756262313537858	67
240.17212	0.21756262313537858	67
300.24465	0.21756262313537858	33
386.14709	0.21756262313537858	33
178.13539	0.21756262313537858	33
294.21887	0.21756262313537858	67
198.11141	0.21756262313537858	67
592.37368	0.21756262313537858	67
257.16238	0.21756262313537858	67
222.06766	0.21756262313537858	67
340.1626	0.21756262313537858	67
282.25524	0.21756262313537858	33
341.29231	0.21756262313537858	67
339.18611	0.21756262313537858	33
375.13086	0.21756262313537858	33
392.25482	0.21756262313537858	33
330.23995	0.21756262313537858	67
436.25994	0.21756262313537858	67
372.25002	0.21756262313537858	33
386.31753	0.21756262313537858	67
116.08362	0.21756262313537858	67
259.13215	0.21756262313537858	33
529.31481	0.21756262313537858	33
428.1942	0.21756262313537858	33
511.2711	0.21756262313537858	33
298.11994	0.21756262313537858	67
468.34472	0.21756262313537858	33
376.26076	0.21756262313537858	33
299.17272	0.21756262313537858	67
269.14453	0.21756262313537858	67
326.28152	0.21756262313537858	67
326.11064	0.21756262313537858	67
383.02101	0.21756262313537858	33
253.10992	0.21756262313537858	67
292.09121	0.21756262313537858	33
1081.46604	0.21756262313537858	67
843.44425	0.21756262313537858	67
358.17729	0.21756262313537858	33
218.09003	0.21756262313537858	67
266.13007	0.21756262313537858	33
197.17778	0.21756262313537858	67
83.07346	0.21756262313537858	67
149.05086	0.21756262313537858	67
444.35957	0.21756262313537858	67
155.06938	0.21756262313537858	67
232.18221	0.21756262313537858	67
210.10031	0.21756262313537858	67
288.22918	0.21756262313537858	33
93.05782	0.21756262313537858	33
452.25065	0.21756262313537858	33
165.04583	0.21756262313537858	67
310.21391	0.21756262313537858	33
250.01499	0.21756262313537858	67
194.0578	0.21756262313537858	67
437.23088	0.21756262313537858	33
295.17779	0.21756262313537858	67
176.04723	0.21756262313537858	67
172.12505	0.21756262313537858	67
317.29219	0.21756262313537858	67
285.09956	0.21756262313537858	67
214.11037	0.21756262313537858	67
84.02107	0.21756262313537858	67
223.08417	0.21756262313537858	33
224.07949	0.21756262313537858	33
638.47276	0.21756262313537858	33
197.06872	0.21756262313537858	33
368.23204	0.24745069172313758	34
181.07378	0.24745069172313758	66
329.256	0.24745069172313758	34
369.12637	0.24745069172313758	66
185.10507	0.24745069172313758	66
160.0483	0.24745069172313758	66
94.04181	0.24745069172313758	66
280.13076	0.24745069172313758	66
339.27653	0.24745069172313758	66
206.02126	0.24745069172313758	34
230.15135	0.24745069172313758	34
316.23946	0.24745069172313758	66
383.20506	0.24745069172313758	34
192.15129	0.24745069172313758	66
386.09927	0.24745069172313758	34
242.09358	0.24745069172313758	34
227.09434	0.24745069172313758	34
329.11045	0.24745069172313758	66
388.1151	0.24745069172313758	34
356.27065	0.24745069172313758	66
447.26738	0.24745069172313758	66
412.29703	0.24745069172313758	66
202.21574	0.24745069172313758	66
322.19574	0.24745069172313758	66
272.21358	0.24745069172313758	66
242.05757	0.24745069172313758	66
208.13146	0.24745069172313758	66
246.1616	0.24745069172313758	66
276.12175	0.24745069172313758	34
354.27596	0.24745069172313758	34
570.39062	0.24745069172313758	66
258.15748	0.24745069172313758	34
297.18343	0.24745069172313758	34
332.1219	0.24745069172313758	66
166.1105	0.24745069172313758	66
356.15008	0.24745069172313758	66
257.0717	0.24745069172313758	34
348.26284	0.24745069172313758	66
648.40435	0.24745069172313758	66
275.17284	0.24745069172313758	66
407.24846	0.24745069172313758	34
258.19773	0.24745069172313758	66
395.1424	0.24745069172313758	66
202.02387	0.24745069172313758	66
418.05267	0.24745069172313758	66
205.13127	0.24745069172313758	34
334.14087	0.24745069172313758	66
281.06849	0.24745069172313758	66
333.14174	0.24745069172313758	66
488.18211	0.24745069172313758	66
355.11293	0.24745069172313758	34
341.15767	0.24745069172313758	34
393.28713	0.24745069172313758	34
532.28234	0.24745069172313758	34
446.30192	0.24745069172313758	66
464.31417	0.24745069172313758	34
304.09153	0.24745069172313758	66
385.15163	0.24745069172313758	34
322.1862	0.24745069172313758	66
513.27559	0.24745069172313758	34
218.1265	0.24745069172313758	66
284.19833	0.24745069172313758	66
588.33025	0.24745069172313758	34
304.16502	0.24745069172313758	66
446.37474	0.24745069172313758	66
438.24086	0.24745069172313758	34
168.04213	0.24745069172313758	34
332.16132	0.24745069172313758	34
216.1295	0.24745069172313758	66
373.15563	0.24745069172313758	66
89.04762	0.24745069172313758	66
130.06273	0.24745069172313758	66
254.22378	0.24745069172313758	34
456.35977	0.24745069172313758	66
148.01925	0.24745069172313758	66
